Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,c0001xy1,7,"Friday, March 11, 2011 10:10:34 UTC",39.2478,142.7787,6.0,28.90,348,"near the east coast of Honshu, Japan"
ak,10188842,2,"Friday, March 11, 2011 10:00:10 UTC",59.6591,-151.5669,1.9,46.60,18,"Kenai Peninsula, Alaska"
us,c0001xxh,5,"Friday, March 11, 2011 09:59:56 UTC",36.7029,142.2070,5.2,41.60,119,"off the east coast of Honshu, Japan"
hv,60222581,1,"Friday, March 11, 2011 09:57:55 UTC",19.3483,-154.9912,1.9,9.00,17,"Hawaii region, Hawaii"
ak,10188830,2,"Friday, March 11, 2011 09:47:51 UTC",62.1945,-145.8428,1.6,12.60,10,"Central Alaska"
us,c0001xw2,9,"Friday, March 11, 2011 09:47:01 UTC",39.6853,142.9383,5.5,29.70,203,"near the east coast of Honshu, Japan"
hv,60222571,1,"Friday, March 11, 2011 09:45:07 UTC",19.3638,-155.0040,2.5,10.10,17,"Island of Hawaii, Hawaii"
us,c0001xvw,7,"Friday, March 11, 2011 09:42:22 UTC",39.4376,142.7487,5.2,30.20,204,"near the east coast of Honshu, Japan"
us,c0001xut,B,"Friday, March 11, 2011 09:37:08 UTC",35.8775,141.5853,5.4,29.90,255,"near the east coast of Honshu, Japan"
hv,60222566,1,"Friday, March 11, 2011 09:36:21 UTC",19.4122,-155.0215,2.0,0.00,10,"Island of Hawaii, Hawaii"
hv,60222556,1,"Friday, March 11, 2011 09:33:57 UTC",19.3823,-155.0152,3.0,7.60,25,"Island of Hawaii, Hawaii"
nc,71541276,2,"Friday, March 11, 2011 09:33:53 UTC",36.6370,-121.1208,1.0,5.70,20,"Central California"
ak,10192335,2,"Friday, March 11, 2011 09:25:34 UTC",63.1859,-151.3349,1.2,0.80,11,"Central Alaska"
hv,60222551,1,"Friday, March 11, 2011 09:24:53 UTC",19.3507,-154.9990,2.9,8.70,22,"Hawaii region, Hawaii"
hv,60222546,1,"Friday, March 11, 2011 09:24:24 UTC",19.3125,-154.9408,1.9,13.20,11,"Hawaii region, Hawaii"
hv,60222536,1,"Friday, March 11, 2011 09:14:35 UTC",19.3335,-154.9812,2.6,9.90,17,"Hawaii region, Hawaii"
hv,60222526,1,"Friday, March 11, 2011 09:10:25 UTC",19.3292,-154.9883,2.6,7.60,14,"Hawaii region, Hawaii"
us,c0001xsy,8,"Friday, March 11, 2011 09:09:14 UTC",37.7166,143.2667,5.5,36.20,249,"off the east coast of Honshu, Japan"
hv,60222516,3,"Friday, March 11, 2011 09:07:02 UTC",19.3598,-155.0060,2.4,8.40,12,"Island of Hawaii, Hawaii"
hv,60222511,1,"Friday, March 11, 2011 09:05:22 UTC",19.3355,-154.9785,2.8,9.70,25,"Hawaii region, Hawaii"
us,c0001xsu,9,"Friday, March 11, 2011 09:04:10 UTC",37.2991,142.6546,5.4,30.50,192,"off the east coast of Honshu, Japan"
hv,60004713,2,"Friday, March 11, 2011 09:03:55 UTC",19.3187,-154.9555,2.5,13.60, 9,"Hawaii region, Hawaii"
hv,60004708,1,"Friday, March 11, 2011 09:03:44 UTC",19.3758,-154.9892,2.5,10.10,15,"Hawaii region, Hawaii"
hv,60222506,1,"Friday, March 11, 2011 09:03:37 UTC",19.3487,-154.9495,3.3,31.40,20,"Hawaii region, Hawaii"
us,c0001xst,F,"Friday, March 11, 2011 09:00:19 UTC",37.0561,141.9664,5.2,20.00,40,"near the east coast of Honshu, Japan"
hv,60222496,3,"Friday, March 11, 2011 08:58:25 UTC",19.3408,-154.9925,4.6,9.30,35,"Hawaii region, Hawaii"
us,c0001xsk,5,"Friday, March 11, 2011 08:52:26 UTC",36.7634,141.9097,5.4,35.80,223,"near the east coast of Honshu, Japan"
us,c0001xs4,5,"Friday, March 11, 2011 08:46:47 UTC",37.4207,142.4534,5.5,37.30,149,"off the east coast of Honshu, Japan"
us,c0001xrr,5,"Friday, March 11, 2011 08:40:56 UTC",37.4653,141.1218,5.9,38.60,236,"near the east coast of Honshu, Japan"
us,c0001xsi,4,"Friday, March 11, 2011 08:31:07 UTC",37.4275,141.2000,6.1,25.00,184,"near the east coast of Honshu, Japan"
us,c0001xqp,4,"Friday, March 11, 2011 08:19:24 UTC",36.2000,142.0000,6.5,19.90,230,"off the east coast of Honshu, Japan"
us,c0001xqx,3,"Friday, March 11, 2011 08:15:40 UTC",37.0343,144.6115,6.2,27.80,189,"off the east coast of Honshu, Japan"
us,c0001xq3,8,"Friday, March 11, 2011 08:12:04 UTC",36.6061,141.5573,6.2,19.80,380,"near the east coast of Honshu, Japan"
us,c0001xpz,C,"Friday, March 11, 2011 08:10:30 UTC",36.3940,140.6311,5.5,30.40,89,"near the east coast of Honshu, Japan"
us,c0001xph,5,"Friday, March 11, 2011 08:01:58 UTC",37.0708,142.7338,5.9,22.60,247,"off the east coast of Honshu, Japan"
us,c0001xp8,5,"Friday, March 11, 2011 07:56:15 UTC",37.1303,142.3055,5.6,34.00,110,"off the east coast of Honshu, Japan"
us,c0001xnv,9,"Friday, March 11, 2011 07:54:44 UTC",37.7425,141.5651,5.7,45.30,264,"near the east coast of Honshu, Japan"
nc,71541216,4,"Friday, March 11, 2011 07:50:45 UTC",39.2712,-120.3875,1.5,0.00,20,"Northern California"
us,c0001xnj,4,"Friday, March 11, 2011 07:42:55 UTC",36.4056,141.9192,5.8,29.90,115,"near the east coast of Honshu, Japan"
us,c0001xn6,4,"Friday, March 11, 2011 07:38:26 UTC",39.2498,142.7828,5.9,29.10,234,"near the east coast of Honshu, Japan"
ak,10188645,3,"Friday, March 11, 2011 07:36:11 UTC",51.2087,-178.4185,4.6,20.60,24,"Andreanof Islands, Aleutian Islands, Alaska"
us,c0001xnb,7,"Friday, March 11, 2011 07:28:12 UTC",36.8017,141.9106,6.1,24.00,237,"near the east coast of Honshu, Japan"
us,c0001xmm,5,"Friday, March 11, 2011 07:25:33 UTC",37.9162,144.6214,6.1,15.00,345,"off the east coast of Honshu, Japan"
us,c0001xlz,9,"Friday, March 11, 2011 07:14:59 UTC",36.6484,141.8108,6.3,25.00,281,"near the east coast of Honshu, Japan"
us,c0001xm1,7,"Friday, March 11, 2011 07:13:47 UTC",36.0511,142.3470,5.9,28.50,173,"off the east coast of Honshu, Japan"
us,c0001xlq,3,"Friday, March 11, 2011 07:10:59 UTC",37.8987,142.7341,5.8,30.00,213,"off the east coast of Honshu, Japan"
us,c0001xka,9,"Friday, March 11, 2011 06:57:14 UTC",35.7579,140.9921,6.3,30.20,259,"near the east coast of Honshu, Japan"
us,c0001xjt,9,"Friday, March 11, 2011 06:48:47 UTC",37.9928,142.7638,6.3,22.30,166,"off the east coast of Honshu, Japan"
nc,71541161,2,"Friday, March 11, 2011 06:35:05 UTC",38.8660,-122.9423,1.2,4.70,36,"Northern California"
nc,71541156,5,"Friday, March 11, 2011 06:34:30 UTC",37.3595,-121.7202,2.0,8.60,59,"San Francisco Bay area, California"
nc,71541151,4,"Friday, March 11, 2011 06:32:45 UTC",38.7877,-122.7455,1.6,1.40,38,"Northern California"
us,c0001xig,D,"Friday, March 11, 2011 06:25:50 UTC",38.1063,144.5531,7.1,19.70,359,"off the east coast of Honshu, Japan"
hv,60222446,2,"Friday, March 11, 2011 06:18:03 UTC",19.3438,-154.9887,3.3,8.50,20,"Hawaii region, Hawaii"
us,c0001xhz,C,"Friday, March 11, 2011 06:15:40 UTC",36.1793,141.1723,7.9,39.00,108,"near the east coast of Honshu, Japan"
us,c0001xhx,5,"Friday, March 11, 2011 06:07:21 UTC",36.4014,141.8622,6.4,35.40,124,"near the east coast of Honshu, Japan"
us,c0001xh0,B,"Friday, March 11, 2011 06:06:11 UTC",39.0251,142.3160,6.4,25.10,174,"near the east coast of Honshu, Japan"
ak,10192333,2,"Friday, March 11, 2011 06:04:40 UTC",59.2882,-154.7283,2.5,4.70,19,"Southern Alaska"
us,c0001xgp,A,"Friday, March 11, 2011 05:46:23 UTC",38.3220,142.3690,9.0,32.00,350,"near the east coast of Honshu, Japan"
ci,10906797,6,"Friday, March 11, 2011 05:27:05 UTC",33.4507,-116.5482,1.8,10.80,71,"Southern California"
nm,031111a,A,"Friday, March 11, 2011 05:02:36 UTC",35.2826,-92.3343,2.1,4.50, 6,"Arkansas"
ci,10906781,5,"Friday, March 11, 2011 04:51:25 UTC",35.3507,-118.5612,3.4,5.40,69,"Central California"
us,c0001xf1,7,"Friday, March 11, 2011 04:28:20 UTC",47.8488,154.2473,4.8,39.60,81,"Kuril Islands"
mb,11257434,2,"Friday, March 11, 2011 04:11:32 UTC",45.3095,-112.6358,1.2,6.50,10,"western Montana"
us,c0001xew,6,"Friday, March 11, 2011 04:05:40 UTC",19.5864,-109.1362,4.5,10.20,111,"Revilla Gigedo Islands region"
ci,10906773,3,"Friday, March 11, 2011 04:02:40 UTC",34.9798,-116.9382,1.0,8.50,15,"Southern California"
ak,10188483,2,"Friday, March 11, 2011 04:02:23 UTC",62.0335,-152.0796,1.6,102.40,21,"Central Alaska"
ak,10192331,2,"Friday, March 11, 2011 03:57:53 UTC",63.4221,-150.1357,1.4,112.80,20,"Central Alaska"
hv,60222406,1,"Friday, March 11, 2011 03:52:06 UTC",19.3122,-154.9292,2.2,12.50,12,"Hawaii region, Hawaii"
ci,10906757,4,"Friday, March 11, 2011 03:32:38 UTC",33.0030,-116.3512,1.5,5.50,45,"Southern California"
ci,10906741,3,"Friday, March 11, 2011 03:22:33 UTC",32.2760,-115.4617,1.6,10.00, 7,"Baja California, Mexico"
hv,60222381,1,"Friday, March 11, 2011 02:55:42 UTC",19.3635,-154.9943,2.6,9.30,20,"Hawaii region, Hawaii"
ak,10188475,2,"Friday, March 11, 2011 02:53:56 UTC",53.1506,-162.1219,2.7,28.60,22,"south of Alaska"
hv,60222376,1,"Friday, March 11, 2011 02:52:07 UTC",19.3482,-154.9805,2.9,10.70,21,"Hawaii region, Hawaii"
hv,60222371,1,"Friday, March 11, 2011 02:32:08 UTC",19.3482,-154.9852,2.5,11.10,15,"Hawaii region, Hawaii"
hv,60222366,1,"Friday, March 11, 2011 02:25:29 UTC",19.3417,-154.9817,2.3,10.30,15,"Hawaii region, Hawaii"
ak,10188395,2,"Friday, March 11, 2011 02:23:35 UTC",62.6233,-149.5738,1.5,6.10,13,"Central Alaska"
mb,11862820,2,"Friday, March 11, 2011 02:17:31 UTC",45.0375,-113.0745,1.4,2.10,13,"western Montana"
ak,10188321,2,"Friday, March 11, 2011 02:15:18 UTC",63.9400,-148.8203,1.8,0.00,12,"Central Alaska"
ak,10188318,2,"Friday, March 11, 2011 02:02:31 UTC",63.2456,-151.7953,1.0,4.00,11,"Central Alaska"
ak,10192326,2,"Friday, March 11, 2011 01:52:53 UTC",61.8147,-154.0318,1.1,15.80, 8,"Southern Alaska"
ci,10906709,4,"Friday, March 11, 2011 01:38:31 UTC",36.0048,-117.4078,1.4,4.70,21,"Central California"
nc,71541061,0,"Friday, March 11, 2011 01:31:58 UTC",38.7453,-122.7122,1.0,3.50, 7,"Northern California"
ci,10906701,4,"Friday, March 11, 2011 01:21:20 UTC",33.2222,-116.7452,1.8,12.70,65,"Southern California"
hv,60222351,1,"Friday, March 11, 2011 01:01:59 UTC",19.3448,-154.9832,2.8,10.20,23,"Hawaii region, Hawaii"
ak,10188306,2,"Friday, March 11, 2011 00:58:46 UTC",61.7661,-152.0050,1.6,3.40,24,"Southern Alaska"
ak,10188305,2,"Friday, March 11, 2011 00:57:20 UTC",56.1950,-159.3455,2.1,1.60,10,"Alaska Peninsula"
hv,60222346,1,"Friday, March 11, 2011 00:53:58 UTC",19.3517,-154.9892,2.5,9.00,20,"Hawaii region, Hawaii"
ak,10192322,2,"Friday, March 11, 2011 00:30:53 UTC",60.9149,-146.8727,1.2,8.10, 9,"Southern Alaska"
us,c0001xcy,5,"Friday, March 11, 2011 00:14:51 UTC",-54.3693,-116.8078,5.3,10.00,47,"southern East Pacific Rise"
ak,10188300,2,"Friday, March 11, 2011 00:08:54 UTC",52.1617,-175.5642,2.1,13.20, 8,"Andreanof Islands, Aleutian Islands, Alaska"
ci,10906685,4,"Friday, March 11, 2011 00:06:33 UTC",33.1662,-116.1285,1.5,13.50,28,"Southern California"
ak,10188301,2,"Friday, March 11, 2011 00:05:24 UTC",51.5218,-173.7922,2.1,25.00, 7,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10188290,2,"Thursday, March 10, 2011 23:51:57 UTC",64.7372,-146.9411,1.1,3.80,10,"Central Alaska"
ak,10191768,2,"Thursday, March 10, 2011 23:41:29 UTC",62.9141,-150.4725,1.4,92.00,16,"Central Alaska"
nc,71541036,2,"Thursday, March 10, 2011 23:29:10 UTC",37.7557,-121.9132,1.1,8.70,16,"San Francisco Bay area, California"
nc,71541026,2,"Thursday, March 10, 2011 23:20:04 UTC",38.7458,-122.7143,1.1,3.30,27,"Northern California"
nc,71541021,2,"Thursday, March 10, 2011 23:14:30 UTC",38.7555,-122.7178,1.2,1.80,36,"Northern California"
us,c0001xbm,6,"Thursday, March 10, 2011 22:44:25 UTC",38.8439,143.0062,4.9,34.20,93,"off the east coast of Honshu, Japan"
nc,71541011,2,"Thursday, March 10, 2011 22:39:15 UTC",38.8912,-122.5280,1.6,0.50,11,"Northern California"
uu,03102220,2,"Thursday, March 10, 2011 22:20:44 UTC",44.7253,-111.1653,1.2,10.70,16,"western Montana"
ci,10906637,6,"Thursday, March 10, 2011 22:08:14 UTC",33.7857,-116.1140,1.3,8.80,56,"Southern California"
ci,10906629,2,"Thursday, March 10, 2011 21:59:57 UTC",33.8653,-117.4980,1.0,0.00,13,"Greater Los Angeles area, California"
us,c0001x9u,5,"Thursday, March 10, 2011 21:49:46 UTC",38.5895,143.0861,4.7,26.00,37,"off the east coast of Honshu, Japan"
ci,10906613,4,"Thursday, March 10, 2011 21:48:16 UTC",34.1912,-117.0640,1.1,12.30,46,"Southern California"
